Usuario,TimeStamp,Emocion,Confianza_en_prediccion
t1,2026-03-07 22:48:26.702,neutral,0.81
t1,2026-03-07 22:48:26.766,neutral,0.83
t1,2026-03-07 22:48:26.826,neutral,0.87
t1,2026-03-07 22:48:26.903,neutral,0.82
t1,2026-03-07 22:48:26.960,neutral,0.87
t1,2026-03-07 22:48:27.019,neutral,0.83
t1,2026-03-07 22:48:27.085,neutral,0.85
t1,2026-03-07 22:48:27.151,neutral,0.79
t1,2026-03-07 22:48:27.215,neutral,0.9
t1,2026-03-07 22:48:27.288,neutral,0.88
t1,2026-03-07 22:48:27.350,neutral,0.92
t1,2026-03-07 22:48:27.419,neutral,0.93
t1,2026-03-07 22:48:27.489,neutral,0.94
t1,2026-03-07 22:48:27.556,neutral,0.92
t1,2026-03-07 22:48:27.630,neutral,0.95
t1,2026-03-07 22:48:27.702,neutral,0.95
t1,2026-03-07 22:48:27.768,neutral,0.85
t1,2026-03-07 22:48:27.839,neutral,0.86
t1,2026-03-07 22:48:27.902,neutral,0.62
t1,2026-03-07 22:48:27.973,neutral,0.83
t1,2026-03-07 22:48:28.032,fear,0.33
t1,2026-03-07 22:48:28.096,happy,0.62
t1,2026-03-07 22:48:28.176,happy,0.52
t1,2026-03-07 22:48:28.322,neutral,0.66
t1,2026-03-07 22:48:28.405,neutral,0.66
t1,2026-03-07 22:48:28.405,sad,0.3
t1,2026-03-07 22:48:28.466,neutral,0.41
t1,2026-03-07 22:48:28.583,neutral,0.42
t1,2026-03-07 22:48:29.183,sad,0.33
t1,2026-03-07 22:48:29.350,sad,0.49
t1,2026-03-07 22:48:29.479,angry,0.41
t1,2026-03-07 22:48:29.539,neutral,0.94
t1,2026-03-07 22:48:29.604,neutral,0.85
t1,2026-03-07 22:48:29.666,neutral,0.8
t1,2026-03-07 22:48:29.726,neutral,0.88
t1,2026-03-07 22:48:29.781,neutral,0.95
t1,2026-03-07 22:48:29.841,neutral,0.7
t1,2026-03-07 22:48:29.901,neutral,0.66
t1,2026-03-07 22:48:29.971,neutral,0.67
t1,2026-03-07 22:48:30.033,neutral,0.85
t1,2026-03-07 22:48:30.097,neutral,0.62
t1,2026-03-07 22:48:30.164,neutral,0.67
t1,2026-03-07 22:48:30.227,neutral,0.8
t1,2026-03-07 22:48:30.289,neutral,0.73
t1,2026-03-07 22:48:30.549,neutral,0.74
t1,2026-03-07 22:48:30.618,neutral,0.93
t1,2026-03-07 22:48:30.672,neutral,0.91
t1,2026-03-07 22:48:30.732,neutral,0.89
t1,2026-03-07 22:48:30.797,neutral,0.87
t1,2026-03-07 22:48:30.866,neutral,0.82
t1,2026-03-07 22:48:30.932,neutral,0.81
t1,2026-03-07 22:48:30.994,neutral,0.91
t1,2026-03-07 22:48:31.061,neutral,0.88
t1,2026-03-07 22:48:31.132,neutral,0.79
t1,2026-03-07 22:48:31.195,neutral,0.63
t1,2026-03-07 22:48:31.254,neutral,0.81
t1,2026-03-07 22:48:31.324,neutral,0.84
t1,2026-03-07 22:48:31.386,neutral,0.88
t1,2026-03-07 22:48:31.452,neutral,0.7
t1,2026-03-07 22:48:31.509,neutral,0.67
t1,2026-03-07 22:48:31.562,neutral,0.81
t1,2026-03-07 22:48:31.625,neutral,0.92
t1,2026-03-07 22:48:31.688,neutral,0.92
t1,2026-03-07 22:48:31.754,neutral,0.88
t1,2026-03-07 22:48:31.829,neutral,0.88
t1,2026-03-07 22:48:31.900,neutral,0.94
t1,2026-03-07 22:48:31.962,neutral,0.93
t1,2026-03-07 22:48:32.025,neutral,0.97
t1,2026-03-07 22:48:32.085,neutral,0.88
t1,2026-03-07 22:48:32.149,neutral,0.91
t1,2026-03-07 22:48:32.149,angry,0.38
t1,2026-03-07 22:48:32.210,neutral,0.96
t1,2026-03-07 22:48:32.270,neutral,0.83
t1,2026-03-07 22:48:32.333,neutral,0.89
t1,2026-03-07 22:48:32.406,neutral,0.88
t1,2026-03-07 22:48:32.474,neutral,0.91
t1,2026-03-07 22:48:32.541,neutral,0.89
t1,2026-03-07 22:48:32.600,neutral,0.96
t1,2026-03-07 22:48:32.662,neutral,0.91
t1,2026-03-07 22:48:32.724,neutral,0.92
t1,2026-03-07 22:48:32.787,neutral,0.94
t1,2026-03-07 22:48:32.849,neutral,0.87
t1,2026-03-07 22:48:32.948,neutral,0.71
t1,2026-03-07 22:48:33.068,neutral,0.71
t1,2026-03-07 22:48:33.166,neutral,0.53
t1,2026-03-07 22:48:33.233,neutral,0.89
t1,2026-03-07 22:48:33.303,neutral,0.82
t1,2026-03-07 22:48:33.363,neutral,0.94
t1,2026-03-07 22:48:33.426,neutral,0.85
t1,2026-03-07 22:48:33.487,neutral,0.7
t1,2026-03-07 22:48:33.554,neutral,0.85
t1,2026-03-07 22:48:33.613,neutral,0.86
t1,2026-03-07 22:48:33.676,neutral,0.83
t1,2026-03-07 22:48:33.747,neutral,0.7
t1,2026-03-07 22:48:33.810,neutral,0.81
t1,2026-03-07 22:48:33.878,neutral,0.84
t1,2026-03-07 22:48:33.944,neutral,0.83
t1,2026-03-07 22:48:34.007,neutral,0.78
t1,2026-03-07 22:48:34.072,neutral,0.89
t1,2026-03-07 22:48:34.141,neutral,0.82
t1,2026-03-07 22:48:34.202,neutral,0.75
t1,2026-03-07 22:48:34.265,neutral,0.83
t1,2026-03-07 22:48:34.330,neutral,0.77
t1,2026-03-07 22:48:34.390,neutral,0.89
t1,2026-03-07 22:48:34.450,neutral,0.77
t1,2026-03-07 22:48:34.507,neutral,0.66
t1,2026-03-07 22:48:34.569,neutral,0.87
t1,2026-03-07 22:48:34.699,neutral,0.75
t1,2026-03-07 22:48:34.760,neutral,0.83
t1,2026-03-07 22:48:34.825,neutral,0.55
t1,2026-03-07 22:48:34.889,neutral,0.65
t1,2026-03-07 22:48:34.956,neutral,0.53
t1,2026-03-07 22:48:35.021,neutral,0.72
t1,2026-03-07 22:48:35.087,neutral,0.62
t1,2026-03-07 22:48:35.159,neutral,0.57
t1,2026-03-07 22:48:35.228,neutral,0.62
t1,2026-03-07 22:48:35.294,neutral,0.73
t1,2026-03-07 22:48:35.361,neutral,0.55
t1,2026-03-07 22:48:35.427,neutral,0.74
t1,2026-03-07 22:48:35.496,neutral,0.78
t1,2026-03-07 22:48:35.562,neutral,0.78
t1,2026-03-07 22:48:35.626,neutral,0.81
t1,2026-03-07 22:48:35.688,neutral,0.8
t1,2026-03-07 22:48:35.760,neutral,0.87
t1,2026-03-07 22:48:35.838,neutral,0.85
t1,2026-03-07 22:48:35.919,neutral,0.81
t1,2026-03-07 22:48:36.002,neutral,0.67
t1,2026-03-07 22:48:36.086,neutral,0.82
t1,2026-03-07 22:48:36.163,neutral,0.66
t1,2026-03-07 22:48:36.232,neutral,0.69
t1,2026-03-07 22:48:36.305,neutral,0.65
t1,2026-03-07 22:48:36.370,neutral,0.66
t1,2026-03-07 22:48:36.433,neutral,0.7
t1,2026-03-07 22:48:36.501,neutral,0.68
t1,2026-03-07 22:48:37.006,neutral,0.5
t1,2026-03-07 22:48:37.216,neutral,0.89
t1,2026-03-07 22:48:37.294,neutral,0.96
t1,2026-03-07 22:48:37.361,neutral,0.93
t1,2026-03-07 22:48:37.428,neutral,0.9
t1,2026-03-07 22:48:37.499,neutral,0.67
t1,2026-03-07 22:48:37.579,happy,0.56
t1,2026-03-07 22:48:37.654,happy,0.78
t1,2026-03-07 22:48:37.725,happy,0.52
t1,2026-03-07 22:48:37.793,happy,0.52
t1,2026-03-07 22:48:37.856,neutral,0.54
t1,2026-03-07 22:48:37.922,happy,0.53
t1,2026-03-07 22:48:37.990,happy,0.93
t1,2026-03-07 22:48:38.053,happy,0.77
t1,2026-03-07 22:48:38.123,happy,0.84
t1,2026-03-07 22:48:38.191,happy,0.54
t1,2026-03-07 22:48:38.256,happy,0.6
t1,2026-03-07 22:48:38.323,happy,0.69
t1,2026-03-07 22:48:38.388,happy,0.64
t1,2026-03-07 22:48:38.458,neutral,0.59
t1,2026-03-07 22:48:38.530,happy,0.67
t1,2026-03-07 22:48:38.596,happy,0.54
t1,2026-03-07 22:48:38.665,happy,0.72
t1,2026-03-07 22:48:38.732,happy,0.88
t1,2026-03-07 22:48:38.923,happy,0.98
t1,2026-03-07 22:48:38.994,happy,0.89
t1,2026-03-07 22:48:39.057,happy,0.98
t1,2026-03-07 22:48:39.125,happy,0.92
t1,2026-03-07 22:48:39.195,happy,0.88
t1,2026-03-07 22:48:39.260,happy,0.96
t1,2026-03-07 22:48:39.320,happy,0.95
t1,2026-03-07 22:48:39.384,happy,0.98
t1,2026-03-07 22:48:39.450,happy,0.89
t1,2026-03-07 22:48:39.571,happy,0.94
t1,2026-03-07 22:48:39.635,happy,0.93
t1,2026-03-07 22:48:39.701,happy,0.94
t1,2026-03-07 22:48:39.762,happy,0.88
t1,2026-03-07 22:48:39.891,happy,0.8
t1,2026-03-07 22:48:39.958,happy,0.91
t1,2026-03-07 22:48:40.025,happy,0.94
t1,2026-03-07 22:48:40.098,happy,0.73
t1,2026-03-07 22:48:40.179,neutral,0.57
t1,2026-03-07 22:48:40.255,neutral,0.5
t1,2026-03-07 22:48:40.320,neutral,0.67
t1,2026-03-07 22:48:40.385,neutral,0.75
t1,2026-03-07 22:48:40.455,happy,0.61
t1,2026-03-07 22:48:40.525,happy,0.75
t1,2026-03-07 22:48:40.594,happy,0.49
t1,2026-03-07 22:48:40.594,neutral,0.32
t1,2026-03-07 22:48:40.661,neutral,0.57
t1,2026-03-07 22:48:40.725,neutral,0.54
t1,2026-03-07 22:48:40.725,happy,0.78
t1,2026-03-07 22:48:40.802,neutral,0.52
t1,2026-03-07 22:48:40.870,neutral,0.59
t1,2026-03-07 22:48:40.930,happy,0.73
t1,2026-03-07 22:48:41.005,happy,0.92
t1,2026-03-07 22:48:41.072,happy,0.73
t1,2026-03-07 22:48:41.141,neutral,0.79
t1,2026-03-07 22:48:41.213,neutral,0.61
t1,2026-03-07 22:48:41.280,neutral,0.63
t1,2026-03-07 22:48:41.349,neutral,0.85
t1,2026-03-07 22:48:41.417,neutral,0.93
t1,2026-03-07 22:48:41.486,neutral,0.97
t1,2026-03-07 22:48:41.558,neutral,0.91
t1,2026-03-07 22:48:41.624,neutral,0.8
t1,2026-03-07 22:48:41.689,neutral,0.87
t1,2026-03-07 22:48:41.753,neutral,0.9
t1,2026-03-07 22:48:41.818,neutral,0.95
t1,2026-03-07 22:48:41.886,neutral,0.65
t1,2026-03-07 22:48:41.954,neutral,0.76
t1,2026-03-07 22:48:42.020,neutral,0.64
t1,2026-03-07 22:48:42.085,neutral,0.77
t1,2026-03-07 22:48:42.151,neutral,0.68
t1,2026-03-07 22:48:42.217,neutral,0.64
t1,2026-03-07 22:48:42.281,neutral,0.66
t1,2026-03-07 22:48:42.343,neutral,0.8
t1,2026-03-07 22:48:42.404,neutral,0.76
t1,2026-03-07 22:48:42.469,neutral,0.73
t1,2026-03-07 22:48:42.546,neutral,0.77
t1,2026-03-07 22:48:42.618,neutral,0.84
t1,2026-03-07 22:48:42.693,neutral,0.9
t1,2026-03-07 22:48:42.762,neutral,0.68
t1,2026-03-07 22:48:42.829,neutral,0.56
t1,2026-03-07 22:48:42.908,happy,0.82
t1,2026-03-07 22:48:42.983,happy,0.97
t1,2026-03-07 22:48:43.067,happy,0.99
t1,2026-03-07 22:48:43.135,happy,1.0
t1,2026-03-07 22:48:43.207,happy,1.0
t1,2026-03-07 22:48:43.275,happy,0.99
t1,2026-03-07 22:48:43.339,happy,0.4
t1,2026-03-07 22:48:43.405,neutral,0.36
t1,2026-03-07 22:48:43.467,neutral,0.54
t1,2026-03-07 22:48:43.531,happy,0.92
t1,2026-03-07 22:48:43.595,happy,0.53
t1,2026-03-07 22:48:43.659,happy,0.54
t1,2026-03-07 22:48:43.721,neutral,0.65
t1,2026-03-07 22:48:43.783,neutral,0.82
t1,2026-03-07 22:48:43.841,happy,0.63
t1,2026-03-07 22:48:43.902,happy,0.94
t1,2026-03-07 22:48:43.965,happy,0.96
t1,2026-03-07 22:48:44.030,angry,0.36
t1,2026-03-07 22:48:44.095,fear,0.24
t1,2026-03-07 22:48:44.164,sad,0.34
t1,2026-03-07 22:48:44.227,happy,0.29
t1,2026-03-07 22:48:44.300,neutral,0.3
t1,2026-03-07 22:48:44.371,happy,0.44
t1,2026-03-07 22:48:44.435,happy,0.69
t1,2026-03-07 22:48:44.502,happy,0.88
t1,2026-03-07 22:48:44.568,happy,0.96
t1,2026-03-07 22:48:44.636,happy,0.78
t1,2026-03-07 22:48:44.704,happy,0.64
t1,2026-03-07 22:48:44.771,happy,0.93
t1,2026-03-07 22:48:44.837,happy,0.81
t1,2026-03-07 22:48:44.907,happy,0.71
t1,2026-03-07 22:48:44.978,happy,0.89
t1,2026-03-07 22:48:45.039,happy,0.68
t1,2026-03-07 22:48:45.107,happy,0.66
t1,2026-03-07 22:48:45.181,happy,0.78
t1,2026-03-07 22:48:45.252,happy,0.87
t1,2026-03-07 22:48:45.324,happy,0.86
t1,2026-03-07 22:48:45.391,happy,0.67
t1,2026-03-07 22:48:45.457,happy,0.7
t1,2026-03-07 22:48:45.522,happy,0.88
t1,2026-03-07 22:48:45.589,surprise,0.57
t1,2026-03-07 22:48:45.716,happy,0.82
t1,2026-03-07 22:48:45.780,happy,0.56
t1,2026-03-07 22:48:45.848,fear,0.45
t1,2026-03-07 22:48:45.910,happy,0.67
t1,2026-03-07 22:48:45.974,happy,0.49
t1,2026-03-07 22:48:46.198,happy,0.7
t1,2026-03-07 22:48:46.272,happy,0.85
t1,2026-03-07 22:48:46.333,happy,0.84
t1,2026-03-07 22:48:46.398,happy,0.77
t1,2026-03-07 22:48:46.467,neutral,0.49
t1,2026-03-07 22:48:46.637,happy,0.53
t1,2026-03-07 22:48:46.637,sad,0.4
t1,2026-03-07 22:48:46.699,happy,0.93
t1,2026-03-07 22:48:46.768,happy,1.0
t1,2026-03-07 22:48:46.830,happy,1.0
t1,2026-03-07 22:48:46.901,happy,1.0
t1,2026-03-07 22:48:47.711,happy,1.0
t1,2026-03-07 22:48:47.782,happy,1.0
t1,2026-03-07 22:48:47.848,happy,1.0
t1,2026-03-07 22:48:47.917,happy,1.0
t1,2026-03-07 22:48:47.989,happy,1.0
t1,2026-03-07 22:48:48.071,happy,1.0
t1,2026-03-07 22:48:48.137,happy,1.0
t1,2026-03-07 22:48:48.206,happy,1.0
t1,2026-03-07 22:48:48.273,happy,1.0
t1,2026-03-07 22:48:48.339,happy,1.0
t1,2026-03-07 22:48:48.413,happy,1.0
t1,2026-03-07 22:48:48.481,happy,0.99
t1,2026-03-07 22:48:48.553,happy,1.0
t1,2026-03-07 22:48:48.636,happy,1.0
t1,2026-03-07 22:48:49.307,happy,1.0
t1,2026-03-07 22:48:49.486,happy,1.0
t1,2026-03-07 22:48:49.547,happy,1.0
t1,2026-03-07 22:48:49.624,happy,1.0
t1,2026-03-07 22:48:49.687,happy,1.0
t1,2026-03-07 22:48:49.922,happy,1.0
t1,2026-03-07 22:48:50.054,happy,1.0
t1,2026-03-07 22:48:52.050,sad,0.58
t1,2026-03-07 22:48:52.121,happy,1.0
t1,2026-03-07 22:48:52.328,happy,1.0
t1,2026-03-07 22:48:52.388,happy,1.0
t1,2026-03-07 22:48:52.461,happy,1.0
t1,2026-03-07 22:48:52.529,happy,1.0
t1,2026-03-07 22:48:52.600,happy,1.0
t1,2026-03-07 22:48:52.666,happy,1.0
t1,2026-03-07 22:48:52.849,happy,1.0
t1,2026-03-07 22:48:52.911,happy,1.0
t1,2026-03-07 22:48:52.969,happy,1.0
t1,2026-03-07 22:48:53.028,happy,1.0
t1,2026-03-07 22:48:53.087,happy,1.0
t1,2026-03-07 22:48:53.150,happy,0.99
t1,2026-03-07 22:48:53.212,happy,0.99
t1,2026-03-07 22:48:53.279,happy,0.99
t1,2026-03-07 22:48:53.352,happy,0.99
t1,2026-03-07 22:48:53.410,happy,1.0
t1,2026-03-07 22:48:53.472,happy,1.0
t1,2026-03-07 22:48:53.533,happy,0.99
t1,2026-03-07 22:48:53.598,happy,1.0
t1,2026-03-07 22:48:53.661,happy,0.99
t1,2026-03-07 22:48:53.725,happy,0.99
t1,2026-03-07 22:48:53.777,happy,1.0
t1,2026-03-07 22:48:53.842,happy,1.0
t1,2026-03-07 22:48:53.905,happy,1.0
t1,2026-03-07 22:48:53.967,happy,1.0
t1,2026-03-07 22:48:54.029,happy,1.0
t1,2026-03-07 22:48:54.091,happy,0.98
t1,2026-03-07 22:48:54.153,happy,0.99
t1,2026-03-07 22:48:54.214,happy,0.99
t1,2026-03-07 22:48:54.286,happy,0.99
t1,2026-03-07 22:48:54.387,happy,0.99
t1,2026-03-07 22:48:54.519,happy,0.98
t1,2026-03-07 22:48:54.603,happy,1.0
t1,2026-03-07 22:48:54.662,happy,0.99
t1,2026-03-07 22:48:54.727,happy,0.99
t1,2026-03-07 22:48:54.792,happy,0.99
t1,2026-03-07 22:48:54.858,happy,1.0
t1,2026-03-07 22:48:54.916,happy,1.0
t1,2026-03-07 22:48:54.973,happy,0.98
t1,2026-03-07 22:48:55.030,happy,1.0
t1,2026-03-07 22:48:55.091,happy,1.0
t1,2026-03-07 22:48:55.152,happy,0.99
t1,2026-03-07 22:48:55.217,happy,0.99
t1,2026-03-07 22:48:58.522,happy,0.99
t1,2026-03-07 22:48:58.606,happy,0.99
t1,2026-03-07 22:48:58.693,happy,0.98
t1,2026-03-07 22:48:58.775,happy,0.99
t1,2026-03-07 22:48:58.866,happy,0.29
t1,2026-03-07 22:48:58.939,happy,0.87
t1,2026-03-07 22:48:59.012,happy,0.95
t1,2026-03-07 22:48:59.131,happy,0.89
t1,2026-03-07 22:48:59.248,happy,0.95
t1,2026-03-07 22:48:59.380,happy,0.98
t1,2026-03-07 22:48:59.482,happy,0.96
t1,2026-03-07 22:48:59.560,happy,0.98
t1,2026-03-07 22:48:59.632,happy,0.72
t1,2026-03-07 22:48:59.698,happy,0.97
t1,2026-03-07 22:48:59.763,happy,0.89
t1,2026-03-07 22:48:59.829,neutral,0.7
t1,2026-03-07 22:48:59.894,neutral,0.5
t1,2026-03-07 22:48:59.971,neutral,0.65
t1,2026-03-07 22:49:00.052,neutral,0.5
t1,2026-03-07 22:49:00.126,neutral,0.55
t1,2026-03-07 22:49:00.199,neutral,0.64
t1,2026-03-07 22:49:00.264,happy,0.35
t1,2026-03-07 22:49:00.333,neutral,0.42
t1,2026-03-07 22:49:00.405,happy,0.78
t1,2026-03-07 22:49:00.484,happy,0.7
t1,2026-03-07 22:49:00.554,happy,0.72
t1,2026-03-07 22:49:00.620,neutral,0.4
t1,2026-03-07 22:49:00.689,neutral,0.51
t1,2026-03-07 22:49:00.754,happy,0.77
t1,2026-03-07 22:49:00.817,happy,0.51
t1,2026-03-07 22:49:00.880,happy,0.71
t1,2026-03-07 22:49:00.936,happy,0.54
t1,2026-03-07 22:49:01.011,neutral,0.64
t1,2026-03-07 22:49:01.081,neutral,0.64
t1,2026-03-07 22:49:01.159,neutral,0.76
t1,2026-03-07 22:49:01.219,happy,0.51
t1,2026-03-07 22:49:01.281,neutral,0.86
t1,2026-03-07 22:49:01.349,neutral,0.86
t1,2026-03-07 22:49:01.418,neutral,0.7
t1,2026-03-07 22:49:01.501,neutral,0.45
t1,2026-03-07 22:49:01.574,happy,0.97
t1,2026-03-07 22:49:01.644,happy,0.99
t1,2026-03-07 22:49:01.710,happy,1.0
t1,2026-03-07 22:49:01.779,happy,1.0
t1,2026-03-07 22:49:01.846,happy,1.0
t1,2026-03-07 22:49:01.928,happy,1.0
t1,2026-03-07 22:49:02.069,happy,1.0
t1,2026-03-07 22:49:02.138,happy,1.0
t1,2026-03-07 22:49:02.208,happy,1.0
t1,2026-03-07 22:49:02.277,happy,1.0
t1,2026-03-07 22:49:02.342,happy,1.0
t1,2026-03-07 22:49:02.416,happy,1.0
t1,2026-03-07 22:49:02.481,happy,1.0
t1,2026-03-07 22:49:02.546,happy,1.0
t1,2026-03-07 22:49:02.612,happy,1.0
t1,2026-03-07 22:49:02.681,happy,0.99
t1,2026-03-07 22:49:02.750,happy,1.0
t1,2026-03-07 22:49:02.822,happy,1.0
t1,2026-03-07 22:49:02.893,happy,0.99
t1,2026-03-07 22:49:02.959,happy,0.85
t1,2026-03-07 22:49:03.058,happy,0.56
t1,2026-03-07 22:49:03.197,happy,0.68
t1,2026-03-07 22:49:03.281,happy,0.73
t1,2026-03-07 22:49:03.348,happy,0.51
t1,2026-03-07 22:49:03.428,neutral,0.65
t1,2026-03-07 22:49:03.500,happy,0.79
t1,2026-03-07 22:49:03.571,happy,0.67
t1,2026-03-07 22:49:03.643,happy,0.58
t1,2026-03-07 22:49:03.711,neutral,0.81
t1,2026-03-07 22:49:03.783,neutral,0.85
t1,2026-03-07 22:49:03.854,neutral,0.92
t1,2026-03-07 22:49:03.926,neutral,0.88
t1,2026-03-07 22:49:03.997,neutral,0.69
t1,2026-03-07 22:49:04.062,neutral,0.91
t1,2026-03-07 22:49:04.169,neutral,0.88
t1,2026-03-07 22:49:04.270,neutral,0.96
t1,2026-03-07 22:49:04.397,neutral,0.95
t1,2026-03-07 22:49:04.397,angry,0.3
t1,2026-03-07 22:49:04.497,neutral,0.81
t1,2026-03-07 22:49:04.602,neutral,0.89
t1,2026-03-07 22:49:04.713,neutral,0.95
t1,2026-03-07 22:49:04.849,neutral,0.94
t1,2026-03-07 22:49:04.933,neutral,0.78
t1,2026-03-07 22:49:05.019,neutral,0.87
t1,2026-03-07 22:49:05.130,neutral,0.87
t1,2026-03-07 22:49:05.228,neutral,0.98
t1,2026-03-07 22:49:05.693,neutral,0.86
t1,2026-03-07 22:49:05.756,neutral,0.88
t1,2026-03-07 22:49:06.020,neutral,0.78
t1,2026-03-07 22:49:06.087,neutral,0.74
t1,2026-03-07 22:49:06.153,neutral,0.74
t1,2026-03-07 22:49:06.223,neutral,0.91
t1,2026-03-07 22:49:06.289,neutral,0.89
t1,2026-03-07 22:49:06.353,neutral,0.92
t1,2026-03-07 22:49:06.353,sad,0.35
t1,2026-03-07 22:49:06.419,neutral,0.91
t1,2026-03-07 22:49:06.489,neutral,0.61
t1,2026-03-07 22:49:06.550,neutral,0.84
t1,2026-03-07 22:49:06.617,neutral,0.87
t1,2026-03-07 22:49:06.682,neutral,0.73
t1,2026-03-07 22:49:06.752,neutral,0.78
t1,2026-03-07 22:49:06.822,neutral,0.95
t1,2026-03-07 22:49:06.889,neutral,0.94
t1,2026-03-07 22:49:06.953,neutral,0.94
t1,2026-03-07 22:49:07.083,neutral,0.83
t1,2026-03-07 22:49:07.149,neutral,0.86
t1,2026-03-07 22:49:07.278,neutral,0.93
t1,2026-03-07 22:49:07.795,sad,0.44
t1,2026-03-07 22:49:08.070,neutral,0.91
t1,2026-03-07 22:49:08.288,neutral,0.9
t1,2026-03-07 22:49:08.567,neutral,0.92
t1,2026-03-07 22:49:08.887,neutral,0.94
t1,2026-03-07 22:49:08.959,neutral,0.84
t1,2026-03-07 22:49:09.025,neutral,0.78
t1,2026-03-07 22:49:09.098,neutral,0.86
t1,2026-03-07 22:49:09.168,neutral,0.84
t1,2026-03-07 22:49:09.233,neutral,0.87
t1,2026-03-07 22:49:09.300,neutral,0.9
t1,2026-03-07 22:49:10.289,neutral,0.92
t1,2026-03-07 22:49:10.926,sad,0.56
t1,2026-03-07 22:49:11.271,neutral,0.81
t1,2026-03-07 22:49:11.651,neutral,0.87
t1,2026-03-07 22:49:12.207,neutral,0.91
t1,2026-03-07 22:49:12.272,neutral,0.75
t1,2026-03-07 22:49:12.342,neutral,0.93
t1,2026-03-07 22:49:12.405,neutral,0.87
t1,2026-03-07 22:49:12.469,neutral,0.84
t1,2026-03-07 22:49:12.540,neutral,0.88
t1,2026-03-07 22:49:12.604,neutral,0.94
t1,2026-03-07 22:49:12.668,neutral,0.95
t1,2026-03-07 22:49:12.735,neutral,0.96
t1,2026-03-07 22:49:12.806,neutral,0.96
t1,2026-03-07 22:49:12.874,neutral,0.95
t1,2026-03-07 22:49:12.940,neutral,0.97
t1,2026-03-07 22:49:13.016,neutral,0.96
t1,2026-03-07 22:49:13.085,neutral,0.91
t1,2026-03-07 22:49:13.158,neutral,0.91
t1,2026-03-07 22:49:13.227,neutral,0.91
t1,2026-03-07 22:49:13.301,neutral,0.9
t1,2026-03-07 22:49:13.376,neutral,0.93
t1,2026-03-07 22:49:13.444,neutral,0.91
t1,2026-03-07 22:49:13.519,neutral,0.73
t1,2026-03-07 22:49:13.582,neutral,0.9
t1,2026-03-07 22:49:13.649,neutral,0.82
t1,2026-03-07 22:49:13.717,neutral,0.79
t1,2026-03-07 22:49:13.791,neutral,0.73
t1,2026-03-07 22:49:13.862,neutral,0.84
t1,2026-03-07 22:49:14.089,neutral,0.78
t1,2026-03-07 22:49:14.183,neutral,0.85
t1,2026-03-07 22:49:14.272,neutral,0.94
t1,2026-03-07 22:49:14.349,neutral,0.9
t1,2026-03-07 22:49:14.430,neutral,0.9
t1,2026-03-07 22:49:14.516,neutral,0.9
t1,2026-03-07 22:49:14.582,neutral,0.95
t1,2026-03-07 22:49:14.648,neutral,0.91
t1,2026-03-07 22:49:14.717,neutral,0.93
t1,2026-03-07 22:49:14.717,happy,0.36
t1,2026-03-07 22:49:14.785,neutral,0.94
t1,2026-03-07 22:49:14.851,neutral,0.96
t1,2026-03-07 22:49:14.943,neutral,0.92
t1,2026-03-07 22:49:15.010,neutral,0.96
t1,2026-03-07 22:49:15.082,neutral,0.96
t1,2026-03-07 22:49:15.150,neutral,0.94
t1,2026-03-07 22:49:15.220,neutral,0.96
t1,2026-03-07 22:49:15.285,neutral,0.98
t1,2026-03-07 22:49:15.353,neutral,0.97
t1,2026-03-07 22:49:15.431,neutral,0.96
t1,2026-03-07 22:49:15.497,neutral,0.93
t1,2026-03-07 22:49:15.570,neutral,0.93
t1,2026-03-07 22:49:15.637,neutral,0.85
t1,2026-03-07 22:49:15.709,neutral,0.67
t1,2026-03-07 22:49:15.777,neutral,0.92
t1,2026-03-07 22:49:15.847,neutral,0.86
t1,2026-03-07 22:49:15.916,neutral,0.91
t1,2026-03-07 22:49:15.986,neutral,0.83
t1,2026-03-07 22:49:16.051,neutral,0.94
t1,2026-03-07 22:49:16.115,neutral,0.88
t1,2026-03-07 22:49:16.188,neutral,0.82
t1,2026-03-07 22:49:16.256,neutral,0.94
t1,2026-03-07 22:49:16.324,neutral,0.94
t1,2026-03-07 22:49:16.394,neutral,0.91
t1,2026-03-07 22:49:16.485,neutral,0.65
t1,2026-03-07 22:49:16.576,neutral,0.53
t1,2026-03-07 22:49:16.652,neutral,0.58
t1,2026-03-07 22:49:16.724,happy,0.63
t1,2026-03-07 22:49:16.796,neutral,0.85
t1,2026-03-07 22:49:16.867,neutral,0.66
t1,2026-03-07 22:49:16.936,neutral,0.56
t1,2026-03-07 22:49:17.009,neutral,0.91
t1,2026-03-07 22:49:17.082,neutral,0.84
t1,2026-03-07 22:49:17.161,neutral,0.96
t1,2026-03-07 22:49:17.239,neutral,0.82
t1,2026-03-07 22:49:17.306,neutral,0.73
t1,2026-03-07 22:49:17.371,neutral,0.94
t1,2026-03-07 22:49:17.438,neutral,0.67
t1,2026-03-07 22:49:17.502,neutral,0.88
t1,2026-03-07 22:49:17.575,neutral,0.61
t1,2026-03-07 22:49:17.642,neutral,0.83
t1,2026-03-07 22:49:17.710,neutral,0.75
t1,2026-03-07 22:49:17.775,neutral,0.66
t1,2026-03-07 22:49:17.845,neutral,0.82
t1,2026-03-07 22:49:17.914,neutral,0.67
t1,2026-03-07 22:49:18.010,neutral,0.93
t1,2026-03-07 22:49:18.172,neutral,0.7
t1,2026-03-07 22:49:18.251,happy,0.85
